18300000046;13053-258;vazio;vazio
18700000051;13053-259;vazio;vazio
32500000001;13053-260;vazio;vazio
21500000086;13053-261;vazio;vazio
22300000040;13053-262;vazio;vazio
27800000079;13053-263;vazio;vazio
26800000051;13053-264;vazio;vazio
23000000089;13053-265;vazio;vazio
23700000073;13053-266;vazio;vazio
25700000008;13053-267;vazio;vazio
23100000005;13053-268;vazio;vazio
32900000017;13053-269;vazio;vazio
17400000055;13053-270;vazio;vazio
34100000030;13053-271;vazio;vazio
31300000031;13053-272;vazio;vazio
19600000042;13053-273;vazio;vazio
26100000067;13053-274;vazio;vazio
24700000090;13053-275;vazio;vazio
27000000058;13053-276;vazio;vazio
28700000060;13053-277;vazio;vazio
27300000037;13053-278;vazio;vazio
25900000060;13053-279;vazio;vazio
25200000076;13053-280;vazio;vazio
27700000042;13053-281;vazio;vazio
72100000039;13053-282;vazio;vazio
85000000072;13053-283;vazio;vazio
88800000045;13053-284;vazio;vazio
92800000040;13053-285;vazio;vazio
91100000038;13053-286;vazio;vazio
93600000004;13053-287;vazio;vazio
91800000022;13053-288;vazio;vazio
11800000057;13053-289;vazio;vazio
99400000065;13053-290;vazio;vazio
35700000016;13053-291;vazio;vazio
16300000001;13053-292;vazio;vazio
12900000009;13053-293;vazio;vazio
23400000094;13053-294;vazio;vazio
32600000038;13053-295;vazio;vazio
14400000001;13053-296;vazio;vazio
34500000046;13053-297;vazio;vazio
27500000090;13053-298;vazio;vazio
22900000009;13053-299;vazio;vazio
23200000031;13053-300;vazio;vazio
31500000094;13053-301;vazio;vazio
16800000043;13053-302;vazio;vazio
26600000007;13053-303;vazio;vazio
95600000049;13053-304;vazio;vazio
07400000047;13053-305;vazio;vazio
50100000088;13053-306;vazio;vazio
46600000015;13053-307;vazio;vazio
09600000034;13053-308;vazio;vazio
06600000082;13053-309;vazio;vazio
72300000091;13053-310;vazio;vazio
00400000016;13053-311;vazio;vazio
65100000082;13053-312;vazio;vazio
26500000072;13053-313;vazio;vazio
38500000015;13053-314;vazio;vazio
90100000010;13053-315;vazio;vazio
16100000059;13053-316;vazio;vazio
50800000072;13053-317;vazio;vazio
63500000053;13053-318;vazio;vazio
69900000072;13053-319;vazio;vazio
01300000007;13053-320;vazio;vazio
18000000067;13053-321;vazio;vazio
15900000052;13053-322;vazio;vazio
11000000036;13053-323;vazio;vazio
96500000030;13053-324;vazio;vazio
19900000021;13053-325;vazio;vazio
46800000078;13053-326;vazio;vazio
48200000044;13053-327;vazio;vazio
51700000063;13053-328;vazio;vazio
01600000096;13053-329;vazio;vazio
09300000055;13053-330;vazio;vazio
84500000097;13053-331;vazio;vazio
83400000043;13053-332;vazio;vazio
03700000057;13053-333;vazio;vazio
04400000095;13053-334;vazio;vazio
03800000083;13053-335;vazio;vazio
56800000086;13053-336;vazio;vazio
30700000020;13053-337;vazio;vazio
17200000000;13053-338;vazio;vazio
04500000011;13053-339;vazio;vazio
04600000048;13053-340;vazio;vazio
04700000074;13053-341;vazio;vazio
04800000009;13053-342;vazio;vazio
56300000044;13053-343;vazio;vazio
87500000049;13053-344;vazio;vazio
04200000032;13053-345;vazio;vazio
04300000069;13053-346;vazio;vazio
84300000034;13053-347;vazio;vazio
85200000025;13053-348;vazio;vazio
60100000096;13053-349;vazio;vazio
03000000062;13053-350;vazio;vazio
41100000097;13053-351;vazio;vazio
33000000097;13053-352;vazio;vazio
21900000091;13053-353;vazio;vazio
25800000034;13053-354;vazio;vazio
38700000078;13053-355;vazio;vazio
60700000054;13053-356;vazio;vazio
22200000014;13053-357;vazio;vazio
97000000015;13053-358;vazio;vazio
02800000066;13053-359;vazio;vazio
03400000078;13053-360;vazio;vazio
02700000030;13053-361;vazio;vazio
39000000009;13053-362;vazio;vazio
06400000020;13053-363;vazio;vazio
45900000087;13053-364;vazio;vazio
43600000063;13053-365;vazio;vazio
00500000042;13053-366;vazio;vazio
05800000018;13053-367;vazio;vazio
31400000068;13053-368;vazio;vazio
46200000000;13053-369;vazio;vazio
30300000014;13053-370;vazio;vazio
66500000005;13053-371;vazio;vazio
12500000095;13053-372;vazio;vazio
00300000090;13053-373;vazio;vazio
13800000091;13053-374;vazio;vazio
01500000060;13053-375;vazio;vazio
43400000000;13053-376;vazio;vazio
12100000080;13053-377;vazio;vazio
93100000072;13053-378;vazio;vazio
77100000025;13053-379;vazio;vazio
15200000068;13053-380;vazio;vazio
10600000087;13053-381;vazio;vazio
11300000015;13053-382;vazio;vazio
30100000061;13053-383;vazio;vazio
42900000025;13053-384;vazio;vazio
64200000091;13053-385;vazio;vazio
55600000006;13053-386;vazio;vazio
57900000020;13053-387;vazio;vazio
02900000092;13053-388;vazio;vazio
17500000081;13053-389;vazio;vazio
76400000097;13053-390;vazio;vazio
40100000070;13053-391;vazio;vazio
08900000004;13053-392;vazio;vazio
99500000091;13053-393;vazio;vazio
30200000098;13053-394;vazio;vazio
10000000019;13053-395;vazio;vazio
29400000006;13053-396;vazio;vazio
40300000022;13053-397;vazio;vazio
40400000059;13053-398;vazio;vazio
89000000041;13053-399;vazio;vazio
40500000085;13053-400;vazio;vazio
84900000000;13053-401;vazio;vazio
54300000000;13053-402;vazio;vazio
05300000086;13053-403;vazio;vazio
09100000000;13053-404;vazio;vazio
40700000038;13053-405;vazio;vazio
20400000032;13053-406;vazio;vazio
72000000002;13053-407;vazio;vazio
70000000078;13053-408;vazio;vazio
91900000059;13053-409;vazio;vazio
40800000064;13053-410;vazio;vazio
78700000000;13053-411;vazio;vazio
25000000013;13053-412;vazio;vazio
76800000000;13053-413;vazio;vazio
34000000004;13053-414;vazio;vazio
76200000034;13053-415;vazio;vazio
80000000086;13053-416;vazio;vazio
58800000010;13053-417;vazio;vazio
00700000003;13053-418;vazio;vazio
03500000002;13053-419;vazio;vazio
55000000048;13053-420;vazio;vazio
70500000000;13053-421;vazio;vazio
86800000000;13053-422;vazio;vazio
68500000040;13053-423;vazio;vazio
95800000000;13053-424;vazio;vazio
35300000000;13053-425;vazio;vazio
20100000053;13053-426;vazio;vazio
41400000076;13053-427;vazio;vazio
30400000040;13053-428;vazio;vazio
43000000003;13053-429;vazio;vazio
03900000000;13053-430;vazio;vazio
35600000090;13053-431;vazio;vazio
30500000077;13053-432;vazio;vazio
91700000004;13053-433;vazio;vazio
81100000020;13053-434;vazio;vazio
30600000001;13053-435;vazio;vazio
87700000000;13053-436;vazio;vazio
86200000042;13053-437;vazio;vazio
30800000056;13053-438;vazio;vazio
32300000059;13053-439;vazio;vazio
60500000000;13053-440;vazio;vazio
80400000091;13053-441;vazio;vazio
11500000078;13053-442;vazio;vazio
73000000020;13053-443;vazio;vazio
24200000059;13053-444;vazio;vazio
15000000005;13053-445;vazio;vazio
38100000000;13053-446;vazio;vazio
52800000007;13053-447;vazio;vazio
11100000062;13053-448;vazio;vazio
97700000000;13053-449;vazio;vazio
44100000049;13053-450;vazio;vazio
75700000059;13053-451;vazio;vazio
26000000030;13053-452;vazio;vazio
91000000001;13053-453;vazio;vazio
74800000068;13053-454;vazio;vazio
13000000070;13053-455;vazio;vazio
88000000024;13053-456;vazio;vazio
67600000059;13053-457;vazio;vazio
19800000003;13053-458;vazio;vazio
35000000021;13053-459;vazio;vazio
28100000000;13053-460;vazio;vazio
97200000078;13053-461;vazio;vazio
36200000000;13053-462;vazio;vazio
18600000025;13053-463;vazio;vazio
34600000072;13053-464;vazio;vazio
02500000087;13053-465;vazio;vazio
54700000015;13053-466;vazio;vazio
15400000010;13053-467;vazio;vazio
54900000078;13053-468;vazio;vazio
71800000006;13053-469;vazio;vazio
39400000006;13053-470;vazio;vazio
70900000015;13053-471;vazio;vazio
16000000022;13053-472;vazio;vazio
20000000027;13053-473;vazio;vazio
34800000025;13053-474;vazio;vazio
15700000008;13053-475;vazio;vazio
20700000011;13053-476;vazio;vazio
55400000053;13053-477;vazio;vazio
94900000000;13053-478;vazio;vazio
01700000012;13053-479;vazio;vazio
31000000052;13053-480;vazio;vazio
99700000044;13053-481;vazio;vazio
20200000080;13053-482;vazio;vazio
13900000018;13053-483;vazio;vazio
66600000031;13053-484;vazio;vazio
53100000030;13053-485;vazio;vazio
13400000086;13053-486;vazio;vazio
17600000008;13053-487;vazio;vazio
24400000001;13053-488;vazio;vazio
92000000029;13053-489;vazio;vazio
25100000040;13053-490;vazio;vazio
14800000009;13053-491;vazio;vazio
24000000004;13053-492;vazio;vazio
01400000033;13053-493;vazio;vazio
23300000068;13053-494;vazio;vazio
23500000010;13053-495;vazio;vazio
17900000097;13053-496;vazio;vazio
18100000093;13053-497;vazio;vazio
03300000041;13053-498;vazio;vazio
14700000082;13053-499;vazio;vazio
47500000006;13053-500;vazio;vazio
42700000072;13053-501;vazio;vazio
00600000079;13053-502;vazio;vazio
49800000020;13053-503;vazio;vazio
25300000000;13053-504;vazio;vazio
01900000075;13053-505;vazio;vazio
16600000090;13053-506;vazio;vazio
01100000054;13053-507;vazio;vazio
60300000049;13053-508;vazio;vazio
14500000020;13053-509;vazio;vazio
01200000080;13053-510;vazio;vazio
05500000039;13053-511;vazio;vazio
61200000030;13053-512;vazio;vazio
90000000094;13053-513;vazio;vazio
62800000015;13053-514;vazio;vazio
80800000005;13053-515;vazio;vazio
02000000045;13053-516;vazio;vazio
17700000034;13053-517;vazio;vazio
36900000096;13053-518;vazio;vazio
20600000095;13053-519;vazio;vazio
36300000028;13053-520;vazio;vazio
52400000000;13053-521;vazio;vazio
33400000000;13053-522;vazio;vazio
58600000068;13053-523;vazio;vazio
20300000006;13053-524;vazio;vazio
00000000000;13053-525;vazio;vazio
57000000082;13053-526;vazio;vazio
22600000020;13053-527;vazio;vazio
22800000082;13053-528;vazio;vazio
66700000068;13053-529;vazio;vazio
66900000010;13053-530;vazio;vazio
71600000053;13053-531;vazio;vazio
72500000044;13053-532;vazio;vazio
26700000025;13053-533;vazio;vazio
30000000035;13053-534;vazio;vazio
75500000004;13053-535;vazio;vazio
12600000011;13053-536;vazio;vazio
00100000037;13053-537;vazio;vazio
29900000030;13053-538;vazio;vazio
80600000044;13053-539;vazio;vazio
81300000082;13053-540;vazio;vazio
82000000010;13053-541;vazio;vazio
32100000004;13053-542;vazio;vazio
82900000068;13053-543;vazio;vazio
48000000091;13053-544;vazio;vazio
63700000006;13053-545;vazio;vazio
00800000021;13053-546;vazio;vazio
31600000010;13053-547;vazio;vazio
83800000059;13053-548;vazio;vazio
36000000049;13053-549;vazio;vazio
27400000063;13053-550;vazio;vazio
02400000050;13053-551;vazio;vazio
48900000039;13053-552;vazio;vazio
88200000087;13053-553;vazio;vazio
88400000030;13053-554;vazio;vazio
60000000060;13053-555;vazio;vazio
89100000078;13053-556;vazio;vazio
12300000032;13053-557;vazio;vazio
50000000051;13053-558;vazio;vazio
31100000089;13053-559;vazio;vazio
51500000000;13053-560;vazio;vazio
55200000009;13053-561;vazio;vazio
67400000004;13053-562;vazio;vazio
92600000097;13053-563;vazio;vazio
10800000030;13053-564;vazio;vazio
37800000087;13053-565;vazio;vazio
93300000025;13053-566;vazio;vazio
29700000087;13053-567;vazio;vazio
94000000063;13053-568;vazio;vazio
96300000087;13053-569;vazio;vazio
12200000006;13053-570;vazio;vazio
45000000030;13053-571;vazio;vazio
20500000069;13053-572;vazio;vazio
05000000005;13053-573;vazio;vazio
92400000034;13053-574;vazio;vazio
02300000024;13053-575;vazio;vazio
00900000058;13053-576;vazio;vazio
98800000053;13053-577;vazio;vazio
12000000053;13053-578;vazio;vazio
40200000004;13053-579;vazio;vazio
10700000003;13053-580;vazio;vazio
06000000014;13053-581;vazio;vazio
10400000024;13053-582;vazio;vazio
33900000034;13053-583;vazio;vazio
03100000099;13053-584;vazio;vazio
20800000048;13053-585;vazio;vazio
27200000000;13053-586;vazio;vazio
18800000088;13053-587;vazio;vazio
29000000092;13053-588;vazio;vazio
68700000000;13053-589;vazio;vazio
60200000012;13053-590;vazio;vazio
60600000028;13053-591;vazio;vazio
60900000007;13053-592;vazio;vazio
60800000080;13053-593;vazio;vazio
87000000007;13053-594;vazio;vazio
21000000044;13053-595;vazio;vazio
83600000004;13053-596;vazio;vazio
02600000003;13053-597;vazio;vazio
41500000000;13053-598;vazio;vazio
10200000071;13053-599;vazio;vazio
52200000049;13053-600;vazio;vazio
99000000050;13053-601;vazio;vazio
57800000001;13053-602;vazio;vazio
79600000000;13053-603;vazio;vazio
44300000000;13053-604;vazio;vazio
65300000035;13053-605;vazio;vazio
44400000028;13053-606;vazio;vazio
62400000000;13053-607;vazio;vazio
45000000138;13053-608;vazio;vazio
31400000149;13053-609;vazio;vazio
94000000144;13053-610;vazio;vazio
29800000194;13053-611;vazio;vazio
25000000102;13053-612;vazio;vazio
12500000176;13053-613;vazio;vazio
29100000108;13053-614;vazio;vazio
23100000196;13053-615;vazio;vazio
21100000151;13053-616;vazio;vazio
24300000166;13053-617;vazio;vazio
28900000101;13053-618;vazio;vazio
24800000106;13053-619;vazio;vazio
27600000105;13053-620;vazio;vazio
30800000137;13053-621;vazio;vazio
32500000192;13053-622;vazio;vazio
25600000162;13053-623;vazio;vazio
25100000120;13053-624;vazio;vazio
26000000111;13053-625;vazio;vazio
31200000196;13053-626;vazio;vazio
37400000152;13053-627;vazio;vazio
34900000132;13053-628;vazio;vazio
39900000129;13053-629;vazio;vazio
44700000198;13053-630;vazio;vazio
41400000157;13053-631;vazio;vazio
47800000176;13053-632;vazio;vazio
40700000119;13053-633;vazio;vazio
45700000105;13053-634;vazio;vazio
50600000109;13053-635;vazio;vazio
45600000189;13053-636;vazio;vazio
48700000167;13053-637;vazio;vazio
46700000122;13053-638;vazio;vazio
47900000100;13053-639;vazio;vazio
45400000126;13053-640;vazio;vazio
48800000193;13053-641;vazio;vazio
55800000140;13053-642;vazio;vazio
51300000139;13053-643;vazio;vazio
48300000151;13053-644;vazio;vazio
41900000199;13053-645;vazio;vazio
43100000102;13053-646;vazio;vazio
42500000109;13053-647;vazio;vazio
53700000189;13053-648;vazio;vazio
55300000108;13053-649;vazio;vazio
43700000170;13053-650;vazio;vazio
44800000114;13053-651;vazio;vazio
41300000120;13053-652;vazio;vazio
42400000174;13053-653;vazio;vazio
40300000103;13053-654;vazio;vazio
45300000108;13053-655;vazio;vazio
47000000155;13053-656;vazio;vazio
43000000186;13053-657;vazio;vazio
46400000143;13053-658;vazio;vazio
58900000128;13053-659;vazio;vazio
63900000140;13053-660;vazio;vazio
56800000167;13053-661;vazio;vazio
65300000116;13053-662;vazio;vazio
59000000106;13053-663;vazio;vazio
63800000113;13053-664;vazio;vazio
65000000137;13053-665;vazio;vazio
64700000104;13053-666;vazio;vazio
53300000173;13053-667;vazio;vazio
59900000145;13053-668;vazio;vazio
60400000156;13053-669;vazio;vazio
57500000103;13053-670;vazio;vazio
60100000177;13053-671;vazio;vazio
59100000124;13053-672;vazio;vazio
59200000150;13053-673;vazio;vazio
61400000173;13053-674;vazio;vazio
60000000140;13053-675;vazio;vazio
60700000135;13053-676;vazio;vazio
62500000117;13053-677;vazio;vazio
60300000120;13053-678;vazio;vazio
61300000147;13053-679;vazio;vazio
62100000101;13053-680;vazio;vazio
58500000112;13053-681;vazio;vazio
61800000189;13053-682;vazio;vazio
57600000121;13053-683;vazio;vazio
61600000126;13053-684;vazio;vazio
62700000170;13053-685;vazio;vazio
64300000107;13053-686;vazio;vazio
62000000185;13053-687;vazio;vazio
66300000133;13053-688;vazio;vazio
67900000119;13053-689;vazio;vazio
65900000184;13053-690;vazio;vazio
67800000192;13053-691;vazio;vazio
68500000120;13053-692;vazio;vazio
65800000158;13053-693;vazio;vazio
66000000154;13053-694;vazio;vazio
67600000130;13053-695;vazio;vazio
66900000100;13053-696;vazio;vazio
67100000106;13053-697;vazio;vazio
66600000112;13053-698;vazio;vazio
67700000166;13053-699;vazio;vazio
72100000110;13053-700;vazio;vazio
70900000104;13053-701;vazio;vazio
69400000111;13053-702;vazio;vazio
71700000160;13053-703;vazio;vazio
67200000124;13053-704;vazio;vazio
69200000169;13053-705;vazio;vazio
72400000107;13053-706;vazio;vazio
71100000100;13053-707;vazio;vazio
72800000104;13053-708;vazio;vazio
70400000164;13053-709;vazio;vazio
74500000160;13053-710;vazio;vazio
75300000124;13053-711;vazio;vazio
74200000180;13053-712;vazio;vazio
75200000106;13053-713;vazio;vazio
78100000123;13053-714;vazio;vazio
77200000132;13053-715;vazio;vazio
73700000103;13053-716;vazio;vazio
75900000192;13053-717;vazio;vazio
78800000118;13053-718;vazio;vazio
79300000101;13053-719;vazio;vazio
76600000120;13053-720;vazio;vazio
81200000137;13053-721;vazio;vazio
82500000133;13053-722;vazio;vazio
80500000107;13053-723;vazio;vazio
86500000102;13053-724;vazio;vazio
85900000109;13053-725;vazio;vazio
80900000104;13053-726;vazio;vazio
84000000136;13053-727;vazio;vazio
86000000170;13053-728;vazio;vazio
84900000183;13053-729;vazio;vazio
89800000143;13053-730;vazio;vazio
89200000185;13053-731;vazio;vazio
81700000179;13053-732;vazio;vazio
76300000141;13053-733;vazio;vazio
78000000105;13053-734;vazio;vazio
77700000174;13053-735;vazio;vazio
80700000151;13053-736;vazio;vazio
91100000119;13053-737;vazio;vazio
90500000107;13053-738;vazio;vazio
74800000149;13053-739;vazio;vazio
88100000131;13053-740;vazio;vazio
89900000170;13053-741;vazio;vazio
91500000124;13053-742;vazio;vazio
80100000193;13053-743;vazio;vazio
93900000174;13053-744;vazio;vazio
83200000171;13053-745;vazio;vazio
88900000152;13053-746;vazio;vazio
90200000128;13053-747;vazio;vazio
91800000103;13053-748;vazio;vazio
94200000105;13053-749;vazio;vazio
91000000192;13053-750;vazio;vazio
94500000186;13053-751;vazio;vazio
75800000166;13053-752;vazio;vazio
92700000102;13053-753;vazio;vazio
88000000105;13053-754;vazio;vazio
95300000140;13053-755;vazio;vazio
92800000120;13053-756;vazio;vazio
97600000164;13053-757;vazio;vazio
86100000105;13053-758;vazio;vazio
95700000156;13053-759;vazio;vazio
94800000165;13053-760;vazio;vazio
94600000102;13053-761;vazio;vazio
94400000150;13053-762;vazio;vazio
93600000195;13053-763;vazio;vazio
95400000177;13053-764;vazio;vazio
98400000129;13053-765;vazio;vazio
98500000155;13053-766;vazio;vazio
95900000109;13053-767;vazio;vazio
80000000167;13053-768;vazio;vazio
97800000117;13053-769;vazio;vazio
98700000108;13053-770;vazio;vazio
78600000165;13053-771;vazio;vazio
97400000101;13053-772;vazio;vazio
82400000107;13053-773;vazio;vazio
88600000173;13053-774;vazio;vazio
08900000187;13053-775;vazio;vazio
10200000152;13053-776;vazio;vazio
09700000141;13053-777;vazio;vazio
13000000151;13053-778;vazio;vazio
12400000140;13053-779;vazio;vazio
12800000155;13053-780;vazio;vazio
14500000100;13053-781;vazio;vazio
13700000146;13053-782;vazio;vazio
12300000113;13053-783;vazio;vazio
16700000106;13053-784;vazio;vazio
19400000170;13053-785;vazio;vazio
17000000120;13053-786;vazio;vazio
14300000158;13053-787;vazio;vazio
18800000169;13053-788;vazio;vazio
19500000105;13053-789;vazio;vazio
17300000100;13053-790;vazio;vazio
18900000195;13053-791;vazio;vazio
20300000197;13053-792;vazio;vazio
16500000145;13053-793;vazio;vazio
20800000129;13053-794;vazio;vazio
20600000176;13053-795;vazio;vazio
20500000140;13053-796;vazio;vazio
19100000191;13053-797;vazio;vazio
22100000179;13053-798;vazio;vazio
21800000146;13053-799;vazio;vazio
25900000141;13053-800;vazio;vazio
27100000165;13053-801;vazio;vazio
21600000193;13053-802;vazio;vazio
23500000100;13053-803;vazio;vazio
18500000180;13053-804;vazio;vazio
24400000192;13053-805;vazio;vazio
18700000132;13053-806;vazio;vazio
20000000108;13053-807;vazio;vazio
16900000150;13053-808;vazio;vazio
34000000195;13053-809;vazio;vazio
29500000105;13053-810;vazio;vazio
31000000133;13053-811;vazio;vazio
32000000150;13053-812;vazio;vazio
21300000104;13053-813;vazio;vazio
16800000124;13053-814;vazio;vazio
35400000118;13053-815;vazio;vazio
33400000183;13053-816;vazio;vazio
28800000177;13053-817;vazio;vazio
35800000123;13053-818;vazio;vazio
31500000175;13053-819;vazio;vazio
34200000148;13053-820;vazio;vazio
35100000139;13053-821;vazio;vazio
35000000102;13053-822;vazio;vazio
36500000161;13053-823;vazio;vazio
23900000107;13053-824;vazio;vazio
39600000140;13053-825;vazio;vazio
47700000140;13053-826;vazio;vazio
43300000165;13053-827;vazio;vazio
41100000178;13053-828;vazio;vazio
21700000110;13053-829;vazio;vazio
36800000140;13053-830;vazio;vazio
49300000179;13053-831;vazio;vazio
45500000152;13053-832;vazio;vazio
46000000138;13053-833;vazio;vazio
48000000172;13053-834;vazio;vazio
50300000111;13053-835;vazio;vazio
48400000188;13053-836;vazio;vazio
34500000127;13053-837;vazio;vazio
47100000181;13053-838;vazio;vazio
50100000169;13053-839;vazio;vazio
53400000108;13053-840;vazio;vazio
51600000118;13053-841;vazio;vazio
53200000147;13053-842;vazio;vazio
36100000156;13053-843;vazio;vazio
52700000161;13053-844;vazio;vazio
50700000127;13053-845;vazio;vazio
48600000130;13053-846;vazio;vazio
51000000150;13053-847;vazio;vazio
53500000126;13053-848;vazio;vazio
58300000160;13053-849;vazio;vazio
57700000158;13053-850;vazio;vazio
50900000180;13053-851;vazio;vazio
55500000160;13053-852;vazio;vazio
52900000114;13053-853;vazio;vazio
53600000152;13053-854;vazio;vazio
57400000179;13053-855;vazio;vazio
53800000105;13053-856;vazio;vazio
57200000116;13053-857;vazio;vazio
50400000148;13053-858;vazio;vazio
54000000101;13053-859;vazio;vazio
58400000196;13053-860;vazio;vazio
60600000109;13053-861;vazio;vazio
61500000108;13053-862;vazio;vazio
52300000156;13053-863;vazio;vazio
52500000109;13053-864;vazio;vazio
64900000167;13053-865;vazio;vazio
68800000100;13053-866;vazio;vazio
59600000166;13053-867;vazio;vazio
61100000194;13053-868;vazio;vazio
63300000181;13053-869;vazio;vazio
66500000196;13053-870;vazio;vazio
69500000148;13053-871;vazio;vazio
66200000107;13053-872;vazio;vazio
65200000190;13053-873;vazio;vazio
66400000160;13053-874;vazio;vazio
67000000171;13053-875;vazio;vazio
64500000151;13053-876;vazio;vazio
69100000132;13053-877;vazio;vazio
63600000160;13053-878;vazio;vazio
72600000151;13053-879;vazio;vazio
72700000188;13053-880;vazio;vazio
74000000128;13053-881;vazio;vazio
75000000145;13053-882;vazio;vazio
76500000102;13053-883;vazio;vazio
76900000100;13053-884;vazio;vazio
