93600000004;vazio;vazio
91800000022;vazio;vazio
11800000057;vazio;vazio
99400000065;vazio;vazio
35700000016;vazio;vazio
16300000001;vazio;vazio
12900000009;vazio;vazio
23400000094;vazio;vazio
32600000038;vazio;vazio
14400000001;vazio;vazio
34500000046;vazio;vazio
27500000090;vazio;vazio
22900000009;vazio;vazio
23200000031;vazio;vazio
31500000094;vazio;vazio
16800000043;vazio;vazio
26600000007;vazio;vazio
95600000049;vazio;vazio
07400000047;vazio;vazio
50100000088;vazio;vazio
46600000015;vazio;vazio
09600000034;vazio;vazio
06600000082;vazio;vazio
72300000091;vazio;vazio
00400000016;vazio;vazio
65100000082;vazio;vazio
26500000072;vazio;vazio
38500000015;vazio;vazio
90100000010;vazio;vazio
16100000059;vazio;vazio
50800000072;vazio;vazio
63500000053;vazio;vazio
69900000072;vazio;vazio
01300000007;vazio;vazio
18000000067;vazio;vazio
15900000052;vazio;vazio
11000000036;vazio;vazio
96500000030;vazio;vazio
19900000021;vazio;vazio
46800000078;vazio;vazio
48200000044;vazio;vazio
51700000063;vazio;vazio
01600000096;vazio;vazio
09300000055;vazio;vazio
84500000097;vazio;vazio
83400000043;vazio;vazio
03700000057;vazio;vazio
04400000095;vazio;vazio
03800000083;vazio;vazio
56800000086;vazio;vazio
30700000020;vazio;vazio
17200000000;vazio;vazio
04500000011;vazio;vazio
04600000048;vazio;vazio
04700000074;vazio;vazio
04800000009;vazio;vazio
56300000044;vazio;vazio
87500000049;vazio;vazio
04200000032;vazio;vazio
04300000069;vazio;vazio
84300000034;vazio;vazio
85200000025;vazio;vazio
60100000096;vazio;vazio
03000000062;vazio;vazio
41100000097;vazio;vazio
33000000097;vazio;vazio
21900000091;vazio;vazio
25800000034;vazio;vazio
38700000078;vazio;vazio
60700000054;vazio;vazio
22200000014;vazio;vazio
97000000015;vazio;vazio
02800000066;vazio;vazio
03400000078;vazio;vazio
02700000030;vazio;vazio
39000000009;vazio;vazio
06400000020;vazio;vazio
45900000087;vazio;vazio
43600000063;vazio;vazio
00500000042;vazio;vazio
05800000018;vazio;vazio
31400000068;vazio;vazio
46200000000;vazio;vazio
30300000014;vazio;vazio
66500000005;vazio;vazio
12500000095;vazio;vazio
00300000090;vazio;vazio
13800000091;vazio;vazio
01500000060;vazio;vazio
43400000000;vazio;vazio
12100000080;vazio;vazio
93100000072;vazio;vazio
77100000025;vazio;vazio
15200000068;vazio;vazio
10600000087;vazio;vazio
11300000015;vazio;vazio
30100000061;vazio;vazio
42900000025;vazio;vazio
64200000091;vazio;vazio
55600000006;vazio;vazio
57900000020;vazio;vazio
02900000092;vazio;vazio
17500000081;vazio;vazio
76400000097;vazio;vazio
40100000070;vazio;vazio
08900000004;vazio;vazio
99500000091;vazio;vazio
30200000098;vazio;vazio
10000000019;vazio;vazio
29400000006;vazio;vazio
40300000022;vazio;vazio
40400000059;vazio;vazio
89000000041;vazio;vazio
40500000085;vazio;vazio
84900000000;vazio;vazio
54300000000;vazio;vazio
05300000086;vazio;vazio
09100000000;vazio;vazio
40700000038;vazio;vazio
20400000032;vazio;vazio
72000000002;vazio;vazio
70000000078;vazio;vazio
91900000059;vazio;vazio
40800000064;vazio;vazio
78700000000;vazio;vazio
25000000013;vazio;vazio
76800000000;vazio;vazio
34000000004;vazio;vazio
76200000034;vazio;vazio
80000000086;vazio;vazio
58800000010;vazio;vazio
00700000003;vazio;vazio
03500000002;vazio;vazio
55000000048;vazio;vazio
70500000000;vazio;vazio
86800000000;vazio;vazio
68500000040;vazio;vazio
95800000000;vazio;vazio
35300000000;vazio;vazio
20100000053;vazio;vazio
41400000076;vazio;vazio
30400000040;vazio;vazio
43000000003;vazio;vazio
03900000000;vazio;vazio
35600000090;vazio;vazio
30500000077;vazio;vazio
91700000004;vazio;vazio
81100000020;vazio;vazio
30600000001;vazio;vazio
87700000000;vazio;vazio
86200000042;vazio;vazio
30800000056;vazio;vazio
32300000059;vazio;vazio
60500000000;vazio;vazio
80400000091;vazio;vazio
11500000078;vazio;vazio
73000000020;vazio;vazio
24200000059;vazio;vazio
15000000005;vazio;vazio
38100000000;vazio;vazio
52800000007;vazio;vazio
11100000062;vazio;vazio
97700000000;vazio;vazio
44100000049;vazio;vazio
75700000059;vazio;vazio
26000000030;vazio;vazio
91000000001;vazio;vazio
74800000068;vazio;vazio
13000000070;vazio;vazio
88000000024;vazio;vazio
67600000059;vazio;vazio
19800000003;vazio;vazio
35000000021;vazio;vazio
28100000000;vazio;vazio
97200000078;vazio;vazio
36200000000;vazio;vazio
18600000025;vazio;vazio
34600000072;vazio;vazio
02500000087;vazio;vazio
54700000015;vazio;vazio
15400000010;vazio;vazio
54900000078;vazio;vazio
71800000006;vazio;vazio
39400000006;vazio;vazio
70900000015;vazio;vazio
16000000022;vazio;vazio
20000000027;vazio;vazio
34800000025;vazio;vazio
15700000008;vazio;vazio
20700000011;vazio;vazio
55400000053;vazio;vazio
94900000000;vazio;vazio
01700000012;vazio;vazio
31000000052;vazio;vazio
99700000044;vazio;vazio
20200000080;vazio;vazio
13900000018;vazio;vazio
66600000031;vazio;vazio
53100000030;vazio;vazio
13400000086;vazio;vazio
17600000008;vazio;vazio
24400000001;vazio;vazio
92000000029;vazio;vazio
25100000040;vazio;vazio
14800000009;vazio;vazio
24000000004;vazio;vazio
01400000033;vazio;vazio
23300000068;vazio;vazio
23500000010;vazio;vazio
17900000097;vazio;vazio
18100000093;vazio;vazio
03300000041;vazio;vazio
14700000082;vazio;vazio
47500000006;vazio;vazio
42700000072;vazio;vazio
00600000079;vazio;vazio
49800000020;vazio;vazio
25300000000;vazio;vazio
01900000075;vazio;vazio
16600000090;vazio;vazio
01100000054;vazio;vazio
60300000049;vazio;vazio
14500000020;vazio;vazio
01200000080;vazio;vazio
05500000039;vazio;vazio
61200000030;vazio;vazio
90000000094;vazio;vazio
62800000015;vazio;vazio
80800000005;vazio;vazio
02000000045;vazio;vazio
17700000034;vazio;vazio
36900000096;vazio;vazio
20600000095;vazio;vazio
36300000028;vazio;vazio
52400000000;vazio;vazio
33400000000;vazio;vazio
58600000068;vazio;vazio
20300000006;vazio;vazio
00000000000;vazio;vazio
57000000082;vazio;vazio
22600000020;vazio;vazio
22800000082;vazio;vazio
66700000068;vazio;vazio
66900000010;vazio;vazio
71600000053;vazio;vazio
72500000044;vazio;vazio
26700000025;vazio;vazio
30000000035;vazio;vazio
75500000004;vazio;vazio
12600000011;vazio;vazio
00100000037;vazio;vazio
29900000030;vazio;vazio
80600000044;vazio;vazio
81300000082;vazio;vazio
82000000010;vazio;vazio
32100000004;vazio;vazio
82900000068;vazio;vazio
48000000091;vazio;vazio
63700000006;vazio;vazio
00800000021;vazio;vazio
31600000010;vazio;vazio
83800000059;vazio;vazio
36000000049;vazio;vazio
27400000063;vazio;vazio
02400000050;vazio;vazio
48900000039;vazio;vazio
88200000087;vazio;vazio
88400000030;vazio;vazio
60000000060;vazio;vazio
89100000078;vazio;vazio
12300000032;vazio;vazio
50000000051;vazio;vazio
31100000089;vazio;vazio
51500000000;vazio;vazio
55200000009;vazio;vazio
67400000004;vazio;vazio
92600000097;vazio;vazio
10800000030;vazio;vazio
37800000087;vazio;vazio
93300000025;vazio;vazio
29700000087;vazio;vazio
94000000063;vazio;vazio
96300000087;vazio;vazio
12200000006;vazio;vazio
45000000030;vazio;vazio
20500000069;vazio;vazio
05000000005;vazio;vazio
92400000034;vazio;vazio
02300000024;vazio;vazio
00900000058;vazio;vazio
98800000053;vazio;vazio
12000000053;vazio;vazio
40200000004;vazio;vazio
10700000003;vazio;vazio
06000000014;vazio;vazio
10400000024;vazio;vazio
33900000034;vazio;vazio
03100000099;vazio;vazio
20800000048;vazio;vazio
27200000000;vazio;vazio
18800000088;vazio;vazio
29000000092;vazio;vazio
68700000000;vazio;vazio
60200000012;vazio;vazio
60600000028;vazio;vazio
60900000007;vazio;vazio
60800000080;vazio;vazio
87000000007;vazio;vazio
21000000044;vazio;vazio
83600000004;vazio;vazio
02600000003;vazio;vazio
41500000000;vazio;vazio
10200000071;vazio;vazio
52200000049;vazio;vazio
99000000050;vazio;vazio
57800000001;vazio;vazio
79600000000;vazio;vazio
44300000000;vazio;vazio
65300000035;vazio;vazio
44400000028;vazio;vazio
62400000000;vazio;vazio
45000000138;vazio;vazio
31400000149;vazio;vazio
94000000144;vazio;vazio
29800000194;vazio;vazio
25000000102;vazio;vazio
12500000176;vazio;vazio
29100000108;vazio;vazio
23100000196;vazio;vazio
21100000151;vazio;vazio
24300000166;vazio;vazio
28900000101;vazio;vazio
24800000106;vazio;vazio
27600000105;vazio;vazio
30800000137;vazio;vazio
32500000192;vazio;vazio
25600000162;vazio;vazio
25100000120;vazio;vazio
26000000111;vazio;vazio
31200000196;vazio;vazio
37400000152;vazio;vazio
34900000132;vazio;vazio
39900000129;vazio;vazio
44700000198;vazio;vazio
41400000157;vazio;vazio
47800000176;vazio;vazio
40700000119;vazio;vazio
45700000105;vazio;vazio
50600000109;vazio;vazio
45600000189;vazio;vazio
48700000167;vazio;vazio
46700000122;vazio;vazio
47900000100;vazio;vazio
45400000126;vazio;vazio
48800000193;vazio;vazio
55800000140;vazio;vazio
51300000139;vazio;vazio
48300000151;vazio;vazio
41900000199;vazio;vazio
43100000102;vazio;vazio
42500000109;vazio;vazio
53700000189;vazio;vazio
55300000108;vazio;vazio
43700000170;vazio;vazio
44800000114;vazio;vazio
41300000120;vazio;vazio
42400000174;vazio;vazio
40300000103;vazio;vazio
45300000108;vazio;vazio
47000000155;vazio;vazio
43000000186;vazio;vazio
46400000143;vazio;vazio
58900000128;vazio;vazio
63900000140;vazio;vazio
56800000167;vazio;vazio
65300000116;vazio;vazio
59000000106;vazio;vazio
63800000113;vazio;vazio
65000000137;vazio;vazio
64700000104;vazio;vazio
53300000173;vazio;vazio
59900000145;vazio;vazio
60400000156;vazio;vazio
57500000103;vazio;vazio
60100000177;vazio;vazio
59100000124;vazio;vazio
59200000150;vazio;vazio
61400000173;vazio;vazio
60000000140;vazio;vazio
60700000135;vazio;vazio
62500000117;vazio;vazio
60300000120;vazio;vazio
61300000147;vazio;vazio
62100000101;vazio;vazio
58500000112;vazio;vazio
61800000189;vazio;vazio
57600000121;vazio;vazio
61600000126;vazio;vazio
62700000170;vazio;vazio
64300000107;vazio;vazio
62000000185;vazio;vazio
66300000133;vazio;vazio
67900000119;vazio;vazio
65900000184;vazio;vazio
67800000192;vazio;vazio
68500000120;vazio;vazio
65800000158;vazio;vazio
66000000154;vazio;vazio
67600000130;vazio;vazio
66900000100;vazio;vazio
67100000106;vazio;vazio
66600000112;vazio;vazio
67700000166;vazio;vazio
72100000110;vazio;vazio
70900000104;vazio;vazio
69400000111;vazio;vazio
71700000160;vazio;vazio
67200000124;vazio;vazio
69200000169;vazio;vazio
72400000107;vazio;vazio
71100000100;vazio;vazio
72800000104;vazio;vazio
70400000164;vazio;vazio
74500000160;vazio;vazio
75300000124;vazio;vazio
74200000180;vazio;vazio
75200000106;vazio;vazio
78100000123;vazio;vazio
77200000132;vazio;vazio
73700000103;vazio;vazio
75900000192;vazio;vazio
78800000118;vazio;vazio
79300000101;vazio;vazio
76600000120;vazio;vazio
81200000137;vazio;vazio
82500000133;vazio;vazio
80500000107;vazio;vazio
86500000102;vazio;vazio
85900000109;vazio;vazio
80900000104;vazio;vazio
84000000136;vazio;vazio
86000000170;vazio;vazio
84900000183;vazio;vazio
89800000143;vazio;vazio
89200000185;vazio;vazio
81700000179;vazio;vazio
76300000141;vazio;vazio
78000000105;vazio;vazio
77700000174;vazio;vazio
80700000151;vazio;vazio
91100000119;vazio;vazio
90500000107;vazio;vazio
74800000149;vazio;vazio
88100000131;vazio;vazio
89900000170;vazio;vazio
91500000124;vazio;vazio
80100000193;vazio;vazio
93900000174;vazio;vazio
83200000171;vazio;vazio
88900000152;vazio;vazio
90200000128;vazio;vazio
91800000103;vazio;vazio
94200000105;vazio;vazio
91000000192;vazio;vazio
94500000186;vazio;vazio
75800000166;vazio;vazio
92700000102;vazio;vazio
88000000105;vazio;vazio
95300000140;vazio;vazio
92800000120;vazio;vazio
97600000164;vazio;vazio
86100000105;vazio;vazio
95700000156;vazio;vazio
94800000165;vazio;vazio
94600000102;vazio;vazio
94400000150;vazio;vazio
93600000195;vazio;vazio
95400000177;vazio;vazio
98400000129;vazio;vazio
98500000155;vazio;vazio
95900000109;vazio;vazio
80000000167;vazio;vazio
97800000117;vazio;vazio
98700000108;vazio;vazio
78600000165;vazio;vazio
97400000101;vazio;vazio
82400000107;vazio;vazio
88600000173;vazio;vazio
08900000187;vazio;vazio
10200000152;vazio;vazio
09700000141;vazio;vazio
13000000151;vazio;vazio
12400000140;vazio;vazio
12800000155;vazio;vazio
14500000100;vazio;vazio
13700000146;vazio;vazio
12300000113;vazio;vazio
16700000106;vazio;vazio
19400000170;vazio;vazio
17000000120;vazio;vazio
14300000158;vazio;vazio
18800000169;vazio;vazio
19500000105;vazio;vazio
17300000100;vazio;vazio
18900000195;vazio;vazio
20300000197;vazio;vazio
16500000145;vazio;vazio
20800000129;vazio;vazio
20600000176;vazio;vazio
20500000140;vazio;vazio
19100000191;vazio;vazio
22100000179;vazio;vazio
21800000146;vazio;vazio
25900000141;vazio;vazio
27100000165;vazio;vazio
21600000193;vazio;vazio
23500000100;vazio;vazio
18500000180;vazio;vazio
24400000192;vazio;vazio
18700000132;vazio;vazio
20000000108;vazio;vazio
16900000150;vazio;vazio
34000000195;vazio;vazio
29500000105;vazio;vazio
31000000133;vazio;vazio
32000000150;vazio;vazio
21300000104;vazio;vazio
16800000124;vazio;vazio
35400000118;vazio;vazio
33400000183;vazio;vazio
28800000177;vazio;vazio
35800000123;vazio;vazio
31500000175;vazio;vazio
34200000148;vazio;vazio
35100000139;vazio;vazio
35000000102;vazio;vazio
36500000161;vazio;vazio
23900000107;vazio;vazio
39600000140;vazio;vazio
47700000140;vazio;vazio
43300000165;vazio;vazio
41100000178;vazio;vazio
21700000110;vazio;vazio
36800000140;vazio;vazio
49300000179;vazio;vazio
45500000152;vazio;vazio
46000000138;vazio;vazio
48000000172;vazio;vazio
50300000111;vazio;vazio
48400000188;vazio;vazio
34500000127;vazio;vazio
47100000181;vazio;vazio
50100000169;vazio;vazio
53400000108;vazio;vazio
51600000118;vazio;vazio
53200000147;vazio;vazio
36100000156;vazio;vazio
52700000161;vazio;vazio
50700000127;vazio;vazio
48600000130;vazio;vazio
51000000150;vazio;vazio
53500000126;vazio;vazio
58300000160;vazio;vazio
57700000158;vazio;vazio
50900000180;vazio;vazio
55500000160;vazio;vazio
52900000114;vazio;vazio
53600000152;vazio;vazio
57400000179;vazio;vazio
53800000105;vazio;vazio
57200000116;vazio;vazio
50400000148;vazio;vazio
54000000101;vazio;vazio
58400000196;vazio;vazio
60600000109;vazio;vazio
61500000108;vazio;vazio
52300000156;vazio;vazio
52500000109;vazio;vazio
64900000167;vazio;vazio
68800000100;vazio;vazio
59600000166;vazio;vazio
61100000194;vazio;vazio
63300000181;vazio;vazio
66500000196;vazio;vazio
69500000148;vazio;vazio
66200000107;vazio;vazio
65200000190;vazio;vazio
66400000160;vazio;vazio
67000000171;vazio;vazio
64500000151;vazio;vazio
69100000132;vazio;vazio
63600000160;vazio;vazio
72600000151;vazio;vazio
72700000188;vazio;vazio
74000000128;vazio;vazio
75000000145;vazio;vazio
76500000102;vazio;vazio
76900000100;vazio;vazio
78500000139;vazio;vazio
77000000180;vazio;vazio
78400000102;vazio;vazio
71900000113;vazio;vazio
81500000116;vazio;vazio
77800000109;vazio;vazio
68200000141;vazio;vazio
83400000124;vazio;vazio
64800000130;vazio;vazio
84500000178;vazio;vazio
86200000123;vazio;vazio
88300000194;vazio;vazio
82700000196;vazio;vazio
89600000190;vazio;vazio
83700000103;vazio;vazio
92500000141;vazio;vazio
74700000112;vazio;vazio
81400000190;vazio;vazio
84700000120;vazio;vazio
98000000113;vazio;vazio
99400000146;vazio;vazio
98300000100;vazio;vazio
96100000105;vazio;vazio
93500000169;vazio;vazio
95000000161;vazio;vazio
99600000107;vazio;vazio
92200000162;vazio;vazio
88800000126;vazio;vazio
91200000145;vazio;vazio
95100000198;vazio;vazio
98200000176;vazio;vazio
96000000189;vazio;vazio
09800000178;vazio;vazio
31100000160;vazio;vazio
13400000167;vazio;vazio
16600000171;vazio;vazio
23800000180;vazio;vazio
26300000109;vazio;vazio
33200000120;vazio;vazio
31900000180;vazio;vazio
41600000100;vazio;vazio
47400000160;vazio;vazio
39500000113;vazio;vazio
45800000131;vazio;vazio
28600000114;vazio;vazio
49700000184;vazio;vazio
44600000161;vazio;vazio
42100000195;vazio;vazio
44500000135;vazio;vazio
78300000186;vazio;vazio
66100000180;vazio;vazio
62200000138;vazio;vazio
86400000186;vazio;vazio
81000000184;vazio;vazio
89400000138;vazio;vazio
79500000156;vazio;vazio
83300000106;vazio;vazio
93800000148;vazio;vazio
80200000110;vazio;vazio
88500000147;vazio;vazio
83100000145;vazio;vazio
89300000101;vazio;vazio
44400000109;vazio;vazio
63500000134;vazio;vazio
56300000125;vazio;vazio
32300000130;vazio;vazio
16100000130;vazio;vazio
54900000159;vazio;vazio
22600000100;vazio;vazio
26500000153;vazio;vazio
72500000125;vazio;vazio
26700000106;vazio;vazio
28100000182;vazio;vazio
05900000125;vazio;vazio
05700000172;vazio;vazio
48900000110;vazio;vazio
33700000162;vazio;vazio
07600000180;vazio;vazio
08800000150;vazio;vazio
09400000162;vazio;vazio
10800000110;vazio;vazio
12700000129;vazio;vazio
18600000106;vazio;vazio
15700000180;vazio;vazio
19600000123;vazio;vazio
19200000118;vazio;vazio
13300000130;vazio;vazio
25300000183;vazio;vazio
18300000127;vazio;vazio
20900000155;vazio;vazio
26600000180;vazio;vazio
22800000163;vazio;vazio
24200000130;vazio;vazio
26800000132;vazio;vazio
30100000142;vazio;vazio
25700000199;vazio;vazio
30300000103;vazio;vazio
33300000157;vazio;vazio
33800000199;vazio;vazio
31700000128;vazio;vazio
35700000105;vazio;vazio
39000000181;vazio;vazio
33100000102;vazio;vazio
36900000177;vazio;vazio
38400000170;vazio;vazio
38500000104;vazio;vazio
41000000141;vazio;vazio
43900000123;vazio;vazio
45100000147;vazio;vazio
42600000127;vazio;vazio
46300000117;vazio;vazio
46200000190;vazio;vazio
43200000139;vazio;vazio
44300000182;vazio;vazio
46500000170;vazio;vazio
49500000121;vazio;vazio
47600000113;vazio;vazio
52600000135;vazio;vazio
50500000174;vazio;vazio
57300000142;vazio;vazio
60800000161;vazio;vazio
56900000193;vazio;vazio
58200000133;vazio;vazio
62600000143;vazio;vazio
63700000197;vazio;vazio
64600000188;vazio;vazio
65600000103;vazio;vazio
67300000150;vazio;vazio
68400000102;vazio;vazio
72000000193;vazio;vazio
69300000195;vazio;vazio
74300000107;vazio;vazio
76700000157;vazio;vazio
72200000146;vazio;vazio
74400000133;vazio;vazio
77100000106;vazio;vazio
79100000140;vazio;vazio
79400000120;vazio;vazio
82100000128;vazio;vazio
81600000142;vazio;vazio
83500000150;vazio;vazio
81100000100;vazio;vazio
88700000108;vazio;vazio
90700000160;vazio;vazio
90300000154;vazio;vazio
87400000101;vazio;vazio
91600000150;vazio;vazio
89000000122;vazio;vazio
99300000110;vazio;vazio
94300000123;vazio;vazio
97700000190;vazio;vazio
07300000100;vazio;vazio
09200000100;vazio;vazio
15800000107;vazio;vazio
16300000192;vazio;vazio
11900000164;vazio;vazio
18100000174;vazio;vazio
16400000119;vazio;vazio
19000000165;vazio;vazio
18200000109;vazio;vazio
24100000103;vazio;vazio
32800000171;vazio;vazio
26400000127;vazio;vazio
35900000150;vazio;vazio
36400000135;vazio;vazio
38800000185;vazio;vazio
38100000190;vazio;vazio
38000000164;vazio;vazio
41800000162;vazio;vazio
41200000102;vazio;vazio
51800000170;vazio;vazio
52800000198;vazio;vazio
51200000102;vazio;vazio
49200000142;vazio;vazio
49100000116;vazio;vazio
53000000194;vazio;vazio
51400000165;vazio;vazio
54600000170;vazio;vazio
54300000190;vazio;vazio
56700000130;vazio;vazio
56500000188;vazio;vazio
57800000184;vazio;vazio
59700000192;vazio;vazio
61900000105;vazio;vazio
56000000146;vazio;vazio
62300000164;vazio;vazio
65700000121;vazio;vazio
69600000174;vazio;vazio
72900000130;vazio;vazio
76000000162;vazio;vazio
73300000190;vazio;vazio
82300000180;vazio;vazio
87600000156;vazio;vazio
86300000150;vazio;vazio
92100000136;vazio;vazio
97500000138;vazio;vazio
97100000122;vazio;vazio
18000000148;vazio;vazio
76100000199;vazio;vazio
77600000148;vazio;vazio
74900000175;vazio;vazio
74600000196;vazio;vazio
75500000187;vazio;vazio
84400000141;vazio;vazio
81900000121;vazio;vazio
84800000157;vazio;vazio
89500000164;vazio;vazio
92400000115;vazio;vazio
12100000160;vazio;vazio
13600000110;vazio;vazio
10700000194;vazio;vazio
10900000147;vazio;vazio
11500000159;vazio;vazio
11200000170;vazio;vazio
11700000101;vazio;vazio
11800000138;vazio;vazio
12600000100;vazio;vazio
08700000124;vazio;vazio
09100000183;vazio;vazio
11400000122;vazio;vazio
09900000102;vazio;vazio
21500000167;vazio;vazio
15900000133;vazio;vazio
22000000142;vazio;vazio
21400000130;vazio;vazio
20400000113;vazio;vazio
22300000121;vazio;vazio
22900000190;vazio;vazio
22700000137;vazio;vazio
30700000100;vazio;vazio
87700000182;vazio;vazio
88400000110;vazio;vazio
01000000109;vazio;vazio
01300000198;vazio;vazio
00500000123;vazio;vazio
86800000191;vazio;vazio
69900000153;vazio;vazio
96300000168;vazio;vazio
42000000169;vazio;vazio
02000000126;vazio;vazio
02700000110;vazio;vazio
51700000144;vazio;vazio
02900000173;vazio;vazio
04300000140;vazio;vazio
05300000167;vazio;vazio
04700000155;vazio;vazio
14700000163;vazio;vazio
85000000153;vazio;vazio
00600000150;vazio;vazio
05600000146;vazio;vazio
01600000177;vazio;vazio
04900000108;vazio;vazio
02800000147;vazio;vazio
04400000176;vazio;vazio
43400000191;vazio;vazio
00700000186;vazio;vazio
56100000172;vazio;vazio
01700000101;vazio;vazio
03300000122;vazio;vazio
04500000100;vazio;vazio
03600000101;vazio;vazio
04000000160;vazio;vazio
96900000126;vazio;vazio
48100000107;vazio;vazio
70600000117;vazio;vazio
87300000177;vazio;vazio
37700000131;vazio;vazio
96200000131;vazio;vazio
63100000129;vazio;vazio
73600000179;vazio;vazio
94100000170;vazio;vazio
17100000157;vazio;vazio
12900000181;vazio;vazio
86600000139;vazio;vazio
77300000169;vazio;vazio
29600000131;vazio;vazio
90900000112;vazio;vazio
17800000141;vazio;vazio
70200000101;vazio;vazio
77400000195;vazio;vazio
31800000154;vazio;vazio
40800000145;vazio;vazio
85700000148;vazio;vazio
49600000158;vazio;vazio
81800000103;vazio;vazio
87800000109;vazio;vazio
77500000111;vazio;vazio
73500000142;vazio;vazio
87200000140;vazio;vazio
37500000189;vazio;vazio
54100000138;vazio;vazio
80300000146;vazio;vazio
42800000180;vazio;vazio
40900000171;vazio;vazio
75100000171;vazio;vazio
60500000182;vazio;vazio
